city,city_both,city_male,city_female,city_area,urban_both,urban_male,urban_female,urban_area,continent,date,code,country
Caen,106260.0,50047.0776092676,56212.9223907263,,198639.0,94037.0,104602.0,,EUROPE,1 I 2015,CDJC,France
Clermont-Ferrand,141398.0,67196.459295433,74201.5407045659,,265892.0,125811.0,140081.0,,EUROPE,1 I 2015,CDJC,France
Dijon,155114.0,72985.0220080162,82128.9779919715,,243244.0,114786.0,128458.0,,EUROPE,1 I 2015,CDJC,France
Grenoble,160649.0,77519.3444330326,83129.655566981,,512591.0,249141.0,263450.0,,EUROPE,1 I 2015,CDJC,France
Le Havre,172366.0,81082.2359535631,91283.7640464416,,237578.0,112535.0,125043.0,,EUROPE,1 I 2015,CDJC,France
Le Mans,143325.0,66870.1714711392,76454.8285288634,,210018.0,99384.0,110634.0,,EUROPE,1 I 2015,CDJC,France
Lille,232741.0,112618.714730458,120122.285269527,,1039397.0,498466.0,540931.0,,EUROPE,1 I 2015,CDJC,France
Limoges,133627.0,62059.7766653281,71567.2233346791,,183347.0,85799.0,97548.0,,EUROPE,1 I 2015,CDJC,France
Lyon,513275.0,240622.770120518,272652.229879557,,1639558.0,785665.0,853893.0,,EUROPE,1 I 2015,CDJC,France
Marseille,861635.0,408487.382112698,453147.617887329,,1585498.0,756867.0,828631.0,,EUROPE,1 I 2015,CDJC,France
Metz,117492.0,57389.8792655569,60102.1207344378,,285268.0,138242.0,147026.0,,EUROPE,1 I 2015,CDJC,France
Montpellier,277639.0,130109.167853412,147529.83214658,,428909.0,203366.0,225543.0,,EUROPE,1 I 2015,CDJC,France
Montreuil73,106691.0,52787.9093276536,53903.0906723515,,,,,,EUROPE,1 I 2015,CDJC,France
Mulhouse,110370.0,54011.0097327613,56358.9902672375,,246511.0,119610.0,126901.0,,EUROPE,1 I 2015,CDJC,France
Nancy,105162.0,50411.3359098655,54750.6640901329,,285659.0,136682.0,148977.0,,EUROPE,1 I 2015,CDJC,France
Nantes,303382.0,144653.698947701,158728.301052294,,633690.0,303454.0,330236.0,,EUROPE,1 I 2015,CDJC,France
Nice,342522.0,160122.797235311,182399.202764735,,943354.0,445620.0,497734.0,,EUROPE,1 I 2015,CDJC,France
Nîmes,150672.0,71659.073511344,79012.9264886477,,184750.0,87991.0,96759.0,,EUROPE,1 I 2015,CDJC,France
Orléans,114644.0,54386.8219125386,60257.1780874651,,278131.0,134130.0,144001.0,,EUROPE,1 I 2015,CDJC,France
PARIS,2206488.0,1038493.34835062,1167994.65164891,,10706072.0,5158244.0,5547828.0,,EUROPE,1 I 2015,CDJC,France
Perpignan,121934.0,57149.5042361678,64784.495763826,,200971.0,94613.0,106358.0,,EUROPE,1 I 2015,CDJC,France
Reims,184076.0,86889.5810513288,97186.4189486849,,212949.0,100629.0,112320.0,,EUROPE,1 I 2015,CDJC,France
Rennes,215366.0,101904.730659146,113461.26934087,,330871.0,158754.0,172117.0,,EUROPE,1 I 2015,CDJC,France
Rouen,110169.0,52689.7136677142,57479.2863322836,,467133.0,221315.0,245818.0,,EUROPE,1 I 2015,CDJC,France
Saint-Denis73,111103.0,56500.6090892658,54602.3909107366,,,,,,EUROPE,1 I 2015,CDJC,France
Saint-Étienne,171057.0,81076.9949648669,89980.0050351353,,373130.0,177568.0,195562.0,,EUROPE,1 I 2015,CDJC,France
Strasbourg,277270.0,131691.881603982,145578.118396001,,461101.0,219722.0,241379.0,,EUROPE,1 I 2015,CDJC,France
Toulon,167479.0,79436.4139845374,88042.5860154505,,569793.0,271171.0,298622.0,,EUROPE,1 I 2015,CDJC,France
Toulouse,471941.0,228539.924606427,243401.075393512,,948433.0,461054.0,487379.0,,EUROPE,1 I 2015,CDJC,France
Tours,136252.0,62842.7913134535,73409.2086865392,,353042.0,166391.0,186651.0,,EUROPE,1 I 2015,CDJC,France
Villeurbanne73,148665.0,72291.4601603595,76373.5398396399,,,,,,EUROPE,1 I 2015,CDJC,France
Aachen,247380.0,128754.0,118626.0,161.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Augsburg,295135.0,145158.0,149977.0,147.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Bergisch Gladbach,111966.0,53737.0,58229.0,83.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
BERLIN,3644826.0,1792801.0,1852025.0,891.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Bielefeld,333786.0,161078.0,172708.0,259.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Bochum,364628.0,177699.0,186929.0,146.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Bonn,327258.0,156328.0,170930.0,141.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Bottrop,117383.0,57101.0,60282.0,101.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Braunschweig,248292.0,122985.0,125307.0,193.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Bremen,569352.0,281336.0,288016.0,318.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Bremerhaven,113634.0,56699.0,56935.0,102.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Chemnitz,247237.0,122248.0,124989.0,221.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Cottbus,100219.0,49201.0,51018.0,166.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Darmstadt,159207.0,81217.0,77990.0,122.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Dortmund,587010.0,288386.0,298624.0,281.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Dresden,554649.0,276729.0,277920.0,328.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Duisburg,498590.0,246588.0,252002.0,233.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Düsseldorf,619294.0,299315.0,319979.0,217.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Erfurt,213699.0,103920.0,109779.0,270.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Erlangen,111962.0,55864.0,56098.0,77.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Essen,583109.0,283005.0,300104.0,210.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Frankfurt am Main,753056.0,371671.0,381385.0,248.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Freiburg im Breisgau,230241.0,109829.0,120412.0,153.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Fürth,127748.0,62603.0,65145.0,63.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Gelsenkirchen,260654.0,129778.0,130876.0,105.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Göttingen,119801.0,58326.0,61475.0,117.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Gütersloh,100194.0,49807.0,50387.0,112.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Hagen,188814.0,92168.0,96646.0,160.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Halle (Saale),239257.0,115713.0,123544.0,135.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Hamburg,1841179.0,902048.0,939131.0,755.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Hamm,179111.0,88024.0,91087.0,226.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Hannover,538068.0,263335.0,274733.0,204.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Heidelberg,160355.0,77112.0,83243.0,109.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Heilbronn,125960.0,63527.0,62433.0,100.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Herne,156374.0,76649.0,79725.0,51.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Hildesheim,101990.0,48558.0,53432.0,92.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Ingolstadt,136981.0,69252.0,67729.0,133.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Jena,111407.0,55665.0,55742.0,115.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Karlsruhe,313092.0,160429.0,152663.0,173.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Kassel,201585.0,99007.0,102578.0,107.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Kiel,247548.0,120566.0,126982.0,119.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Koblenz,114024.0,55628.0,58396.0,105.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Köln,1085664.0,529368.0,556296.0,405.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Krefeld,227020.0,110745.0,116275.0,138.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Leipzig,587857.0,288553.0,299304.0,298.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Leverkusen,163838.0,79787.0,84051.0,79.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Lübeck,217198.0,104371.0,112827.0,214.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Ludwigshafen am Rhein,171061.0,85820.0,85241.0,77.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Magdeburg,238697.0,117828.0,120869.0,201.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Mainz,217118.0,105599.0,111519.0,98.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Mannheim,309370.0,154273.0,155097.0,145.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Moers,103725.0,50368.0,53357.0,68.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Mönchengladbach,261454.0,128655.0,132799.0,170.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Mülheim an der Ruhr,170880.0,82387.0,88493.0,91.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
München,1471508.0,717308.0,754200.0,311.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Münster (Westf.),314319.0,150836.0,163483.0,303.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Neuss,153796.0,74534.0,79262.0,100.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Nürnberg,518365.0,252807.0,265558.0,186.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Oberhausen,210829.0,103612.0,107217.0,77.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Offenbach am Main,128744.0,63699.0,65045.0,45.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Oldenburg (Oldenburg),168210.0,80501.0,87709.0,103.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Osnabrück,164748.0,79756.0,84992.0,120.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Paderborn,150580.0,74978.0,75602.0,180.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Pforzheim,125542.0,61699.0,63843.0,98.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Potsdam,178089.0,86179.0,91910.0,188.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Recklinghausen,112267.0,54592.0,57675.0,67.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Regensburg,152610.0,74225.0,78385.0,81.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Remscheid,110994.0,54664.0,56330.0,75.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Reutlingen,115966.0,57332.0,58634.0,87.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Rostock,208886.0,102911.0,105975.0,181.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Saarbrücken,180741.0,89665.0,91076.0,168.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Salzgitter,104948.0,52202.0,52746.0,224.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Siegen,102836.0,50470.0,52366.0,115.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Solingen,159360.0,77471.0,81889.0,90.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Stuttgart,634830.0,317139.0,317691.0,207.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Trier,110636.0,54444.0,56192.0,117.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Ulm,126329.0,62660.0,63669.0,119.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Wiesbaden,278342.0,132943.0,145399.0,204.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Wolfsburg,124151.0,61820.0,62331.0,205.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Wuppertal,354382.0,173687.0,180695.0,168.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
Würzburg,127880.0,61151.0,66729.0,88.0,,,,,EUROPE,1 I 2019,ESDJ,Germany
GIBRALTAR,34003.0,17093.0,16910.0,6.0,,,,,EUROPE,31 XII 2016,ESDF,Gibraltar
ATHINAI,664046.0,315210.0,348836.0,,,,,,EUROPE,9 V 2011,CDFC,Greece
Calithèa,100641.0,46782.0,53859.0,,,,,,EUROPE,9 V 2011,CDFC,Greece
Iraclion,140730.0,68024.0,72706.0,,,,,,EUROPE,9 V 2011,CDFC,Greece
Larissa,144651.0,70797.0,73854.0,,,,,,EUROPE,9 V 2011,CDFC,Greece
Patrai,167446.0,81114.0,86332.0,,,,,,EUROPE,9 V 2011,CDFC,Greece
Pésterion,139981.0,68563.0,71418.0,,,,,,EUROPE,9 V 2011,CDFC,Greece
Pireas,163688.0,78200.0,85488.0,,,,,,EUROPE,9 V 2011,CDFC,Greece
Thessaloniki,315196.0,143813.0,171383.0,,,,,,EUROPE,9 V 2011,CDFC,Greece
ST. PETER PORT,19203.0,,,6.4,,,,,EUROPE,31 III 2020,ESDJ,Guernsey
VATICAN CITY,451.0,,,,,,,,EUROPE,21 VI 2012,ESDF,Holy See
BUDAPEST,1751251.0,818816.0,932435.0,525.14,2623683.5,1240148.5,1383535.0,2538.69,EUROPE,1 VII 2019,ESDJ,Hungary
Debrecen,201272.0,94198.0,107074.0,461.66,265391.0,125950.5,139440.5,1081.81,EUROPE,1 VII 2019,ESDJ,Hungary
Györ,132992.0,63523.0,69469.0,174.62,241348.5,117744.5,123604.0,1606.98,EUROPE,1 VII 2019,ESDJ,Hungary
Kecskemét,110530.0,52041.5,58488.5,322.57,132766.0,63112.5,69653.5,666.06,EUROPE,1 VII 2019,ESDJ,Hungary
Miskolc,153711.0,71346.5,82364.5,236.67,242811.5,114657.0,128154.5,982.32,EUROPE,1 VII 2019,ESDJ,Hungary
Nyiregyhaza,116806.5,54502.5,62304.0,274.54,146781.0,69241.0,77540.0,554.24,EUROPE,1 VII 2019,ESDJ,Hungary
Pécs,142358.0,65279.5,77078.5,162.77,178086.5,82859.0,95227.5,671.34,EUROPE,1 VII 2019,ESDJ,Hungary
Szeged,160512.0,74065.0,86447.0,280.99,204294.5,95820.5,108474.0,804.47,EUROPE,1 VII 2019,ESDJ,Hungary
REYKJAVIK,129964.5,66305.0,63659.5,,230632.5,117297.5,113335.0,,EUROPE,1 VII 2019,ESDJ,Iceland
Cork,124391.0,61255.0,63136.0,,,,,,EUROPE,1 IV 2016,ESDJ,Ireland
DUBLIN,544107.0,267319.0,276788.0,,,,,,EUROPE,1 IV 2016,ESDJ,Ireland
DOUGLAS,26218.0,13000.0,13218.0,,,,,,EUROPE,23 IV 2006,CDJC,Isle of Man
Ancona,100115.5,47986.5,52129.0,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Bari,319930.5,153776.0,166154.5,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Bergamo,120746.0,57102.0,63644.0,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Bologna,391254.5,184842.5,206412.0,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Bolzano,107456.0,51591.5,55864.5,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Brescia,196439.5,93152.5,103287.0,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Cagliari,152805.0,71363.5,81441.5,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Catania,304686.0,146414.5,158271.5,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Ferrara,132604.5,62562.5,70042.0,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Firenze,375416.5,176131.0,199285.5,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Foggia,151012.0,73242.5,77769.5,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Forli,118111.5,56958.5,61153.0,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Genova,574640.5,271551.0,303089.5,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Giugliano in Campania,121376.5,60167.0,61209.5,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Latina,126711.0,61753.0,64958.0,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Livorno,157914.0,75784.5,82129.5,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Messina,231786.5,111077.0,120709.5,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Milano,1381080.0,662924.5,718155.5,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Modena,187144.5,89817.0,97327.5,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Monza,124028.5,59510.0,64518.5,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Napoli,960231.0,459428.0,500803.0,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Novara,103730.5,50068.5,53662.0,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Padova,210217.5,99211.0,111006.5,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Palermo,660562.5,315508.5,345054.0,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Parma,197146.5,94568.0,102578.5,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Perugia,165225.5,79123.5,86102.0,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Pescara,119840.0,56243.0,63597.0,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Piacenza,103493.0,49482.5,54010.5,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Prato,193524.0,93861.5,99662.5,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Ravenna,159019.0,77148.5,81870.5,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Reggio di Calabria,178873.0,85713.5,93159.5,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Reggio nell'Emilia,171415.5,83600.5,87815.0,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Rimini,149192.0,71564.5,77627.5,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
ROMA,2846509.5,1348803.5,1497706.0,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Salerno,133167.0,62264.5,70902.5,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Sassari,126383.5,60868.5,65515.0,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Siracusa,120657.5,59073.0,61584.5,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Taranto,195529.0,93350.0,102179.0,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Terni,110871.5,52333.0,58538.5,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Torino,871658.0,415839.5,455818.5,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Trento,118806.5,57177.0,61629.5,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Trieste,203344.5,97334.5,106010.0,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Venezia,260641.0,123975.5,136665.5,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Verona,257929.5,122176.5,135753.0,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
Vicenza,110728.5,52485.0,58243.5,,,,,,EUROPE,1 VII 2018,ESDJ,Italy
ST. HELIER,28310.0,13669.0,14641.0,8.6,,,,,EUROPE,11 III 2001,CDJC,Jersey
RIGA,627487.0,279723.0,347764.0,304.0,,,,,EUROPE,1 I 2020,ESDJ,Latvia
VADUZ,5701.0,2800.0,2901.0,,,,,,EUROPE,1 VII 2020,ESDJ,Liechtenstein
Kaunas,288059.0,127159.0,160900.0,,,,,,EUROPE,1 VII 2019,ESDJ,Lithuania
Klaipeda,148504.0,67339.0,81165.0,,,,,,EUROPE,1 VII 2019,ESDJ,Lithuania
Shauliai,100821.0,46930.0,53891.0,,,,,,EUROPE,1 VII 2019,ESDJ,Lithuania
VILNIUS,556983.0,252969.0,304014.0,,,,,,EUROPE,1 VII 2019,ESDJ,Lithuania
LUXEMBOURG-VILLE,122823.0,63314.0,59509.0,51.0,,,,,EUROPE,1 I 2020,ESDJ,Luxembourg
VALLETTA,5860.0,2937.0,2923.0,0.840981,,,,,EUROPE,1 VII 2019,ESDJ,Malta
MONACO,31109.0,15076.0,15914.0,,,,,,EUROPE,9 VI 2008,CDJC,Monaco
PODGORICA,185937.0,90614.0,95323.0,1441.0,,,,,EUROPE,1 IV 2011,CDJC,Montenegro
Alkmaar,107106.0,52973.0,54133.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
Almere,196932.0,97666.0,99266.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
Alphen aan den,107396.0,53321.0,54075.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
Amersfoort,152481.0,74967.0,77514.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
AMSTERDAM,821752.0,404881.0,416871.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
Apeldoorn,158099.0,78163.0,79936.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
Arnhem,152293.0,75872.0,76421.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
Breda,180937.0,88620.0,92317.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
Delft,101030.0,54035.0,46995.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
Dordrecht,118899.0,58646.0,60253.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
Ede,111575.0,54790.0,56785.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
Eindhoven,223209.0,114034.0,109175.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
Emmen,107775.0,53399.0,54376.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
Enschede,158553.0,80411.0,78142.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
Groningen,200336.0,99657.0,100679.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
Haarlem,156645.0,76481.0,80164.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
Haarlemmermeer,144152.0,71642.0,72510.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
Leeuwarden,107691.0,53264.0,54427.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
Leiden,121562.0,59084.0,62478.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
Maastricht,122397.0,58799.0,63598.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
Nijmegen,170681.0,81934.0,88747.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
Rotterdam,623652.0,307001.0,316651.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
s-Gravenhage,514861.0,254187.0,260674.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
s-Hertogenbosch,150889.0,74424.0,76465.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
Tilburg,211648.0,105179.0,106469.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
Utrecht,334176.0,162556.0,171620.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
Venlo,100536.0,49978.0,50558.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
Westland,104302.0,51937.0,52365.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
Zaanstad,151418.0,74778.0,76640.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
Zoetermeer,124025.0,60554.0,63471.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
Zwolle,123861.0,60759.0,63102.0,,,,,,EUROPE,1 I 2015,ESDJ,Netherlands
SKOPJE,546824.0,267738.0,279086.0,,,,,,EUROPE,1 VII 2016,ESDJ,North Macedonia
OSLO,681067.0,339597.0,341470.0,,,,,,EUROPE,1 I 2019,ESDJ,Norway
Bialystok,295092.0,138601.0,156491.0,102.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Bielsko-Biala,168499.0,79672.0,88827.0,125.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Bydgoszcz,347716.0,163796.0,183920.0,176.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Bytom,162766.0,77529.0,85237.0,69.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Chorzów,106717.0,50731.0,55986.0,33.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Czestochowa,218812.0,102984.0,115828.0,160.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Dabrowa Górnicza,118003.0,56404.0,61599.0,189.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Elblag,117164.0,55902.0,61262.0,80.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Gdansk,472094.0,224058.0,248036.0,262.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Gdynia,243124.0,114645.0,128479.0,135.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Gliwice,177056.0,85213.0,91843.0,134.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Gorzów Wielkopolski,121878.0,57937.0,63941.0,86.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Katowice,296468.0,141804.0,154664.0,165.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Kielce,192650.0,90410.0,102240.0,110.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Koszalin,105714.0,49676.0,56038.0,98.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Kraków,777520.0,363520.0,414000.0,327.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Lódz,677864.0,309234.0,368630.0,293.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Lublin,341591.0,157513.0,184078.0,148.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Olsztyn,173624.0,80981.0,92643.0,88.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Opole,127198.0,59901.0,67297.0,149.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Plock,117771.0,55417.0,62354.0,88.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Poznan,533773.0,249596.0,284177.0,262.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Radom,208587.0,98862.0,109725.0,112.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Ruda Slaska,135965.0,65680.0,70285.0,78.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Rybnik,136299.0,66530.0,69769.0,148.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Rzeszów,194775.0,92630.0,102145.0,126.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Sosnowiec,197563.0,93308.0,104255.0,91.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Szczecin,399831.0,189922.0,209909.0,301.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Tarnów,105101.0,49588.0,55513.0,72.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Torun,198628.0,92177.0,106451.0,116.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Tychy,125892.0,60562.0,65330.0,82.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Walbrzych,109252.0,51474.0,57778.0,85.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
WARSZAWA,1792692.0,827024.0,965668.0,517.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Wloclawek,107796.0,50530.0,57266.0,84.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Wroclaw,642473.0,301233.0,341240.0,293.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
Zabrze,169736.0,81838.0,87898.0,80.0,,,,,EUROPE,1 VII 2020,ESDJ,Poland
